date,title,ID
8/3/2017,Mexico imposes provisional AD over seamless pipe imports from four countries,27321
8/3/2017,Russel Metals reports $33 million net income in Q2,27322
8/3/2017,New manufacturing orders in the US rise in June while shipments fall,27323
8/3/2017,US DOC initiates AD/CVD investigation into cast iron soil pipe fittings from ...,27324
8/3/2017,Iron ore shipments on the Great Lakes and St. Lawrence Seaway rise 16 percent ...,27325
8/3/2017,US HRC imports rise 29.7 percent in June,27326
8/3/2017,Ternium reports increased Q2 revenue for Mexico and Southern Region markets,27327
8/3/2017,Crusader sells Brazilâ€™s Posse iron ore mine to Inter Invest BP S/A,27328
8/3/2017,Tenaris sees net revenues in Q2 decline in South America,27329
8/3/2017,SMS to modernize continuous hot dip galvanizing line No. 3 of SSAB,27330
8/3/2017,Euro area industrial producer prices fall 0.1 percent in June compared to May,27331
8/3/2017,Zaporizhstalâ€™s crude steel output up 17.5 percent in July,27332
8/3/2017,Trump close to deciding response to trade practices of China,27333
8/3/2017,Turkish metal producers' sales prices up 1.6% in July from June,27334
8/3/2017,ChTPZ Group modernizes production of oil pipes,27335
8/3/2017,S. African steelmakersâ€™ prices down 0.1 percent in June compared to May,27336
8/3/2017,Chinaâ€™s electrode shortage impacts its steel industry,27337
8/3/2017,Ferrexpo registers increased net profit in H1,27338
8/3/2017,CISA: Suggested elimination of Chinaâ€™s 15% export tax on rebar and wire rod ...,27339
8/3/2017,Coal India works on new coking coal pricing mechanism,27340
8/3/2017,JSW Steelâ€™s net sales up 25.6 percent in June quarter,27341
8/3/2017,Logistics costs in China up 10.2 percent in H1,27342
8/3/2017,Overall freight volumes in China up 10 percent in H1,27343
8/3/2017,Coal shipments by Chinaâ€™s railways up 17.1 percent in H1,27344
8/2/2017,Gerdauâ€™s Siderperu posts declined profit in Q2,27345
8/2/2017,Mexico opens public hearing for new steel norm,27346
8/2/2017,Valeâ€™s CEO criticizes government influence in the company,27347
8/2/2017,Peruâ€™s flats service center chain Comasa sees profit decline in Q2,27348
8/2/2017,US steel import permits fall 12.3 percent in July,27349
8/2/2017,US auto sales fall 6.9 percent in July,27350
8/2/2017,US CRC imports rise 32.6 percent in June,27351
8/2/2017,Vietnam to exempt nine local companies from safeguard duty on color-coated ...,27352
8/2/2017,Reserve Bank of India to refer more steel companies for bankruptcy resolution,27353
8/2/2017,Acerinox records sharp increase in net profit in H1,27354
8/2/2017,Metalloinvestâ€™s iron ore output stable in Q2 compared to Q1 level,27355
8/2/2017,Metinvestâ€™s crude steel output down six percent in H1,27356
8/2/2017,Italian antitrust body fines eight companies â‚¬140 million for rebar cartel,27357
8/2/2017,Euro zone manufacturing growth slows slightly in July,27358
8/2/2017,Rio Tintoâ€™s iron ore profits up 87 percent in H1 amid higher prices,27359
8/2/2017,Chinaâ€™s trade with One Belt One Road countries up 11.4% in H1,27360
8/2/2017,Chinese steelmakers see increased gross profit in H1,27361
8/2/2017,MOC: Average finished steel price in China up 0.7 percent,27362
8/2/2017,Baogangâ€™s operating revenue rises by 89.97 percent in Jan-May,27363
8/2/2017,Iron ore inventory decreases at Chinese ports,27364
8/1/2017,Brazilâ€™s Cade approves acquisition of CSA by Ternium,27365
8/1/2017,"Brazil to apply AD duties on Chinese HRC this year, steel exec says",27366
8/1/2017,ECâ€™s proposed AD duties on Brazilian HRC not affecting Usiminas,27367
8/1/2017,Mexicoâ€™s AHMSA posts MXN 161 million net loss in Q2,27368
8/1/2017,US OCTG imports rise 18.8 percent in June,27369
8/1/2017,TimkenSteel reverts Q1 net loss into Q2 net income,27370
8/1/2017,US manufacturing PMI falls 1.5 percentage points in July,27371
8/1/2017,US construction spending drops 1.3 percent in June,27372
8/1/2017,Explosion reported at US Steelâ€™s Great Lakes plant,27373
8/1/2017,AISI sends comments on trade abuses to USTR,27374
8/1/2017,Indian import scrap volume down 33.6 percent in Jan-Apr,27375
8/1/2017,South Africaâ€™s base metal export value up 1.1 percent in H1,27376
8/1/2017,Primetals to modernize bar rolling mill of Turkey-based Ã‡emta?,27377
8/1/2017,Turkeyâ€™s steel import volume down 23 percent in H1,27378
8/1/2017,Liberty House completes acquisition of Hartlepool pipe mills from Tata Steel UK,27379
8/1/2017,Turkeyâ€™s steel export volume up 17.6 percent in H1,27380
8/1/2017,Outokumpu divests its Wildwood pipe plant in US,27381
8/1/2017,"Turkeyâ€™s finished steel output rises slightly in H1, consumption decreases",27382
8/1/2017,Salzgitter posts increase in pre-tax profit for H1,27383
8/1/2017,Chinese steel market impacted by environmental inspections,27384
8/1/2017,NDRC: Chinaâ€™s crude steel output up 4.6 percent in H1,27385
8/1/2017,CISA mills' average daily crude steel output up 0.44% in mid-July,27386
8/1/2017,Caixin China manufacturing PMI increases to 51.1 in July,27387
8/1/2017,Hebei Province steel sector PMI decreases to 54.4 percent in July,27388
7/31/2017,Usiminas to increase heavy plate and HDG prices in August,27389
7/31/2017,Reliance Steel increases sales and profits in Q2 2017,27390
7/31/2017,"Vale to buy BHPâ€™s stake in Samarco, says newspaper, miner denies",27391
7/31/2017,Mexican iron pellet output increases 6.2 percent in May,27392
7/31/2017,Alton Steel plans bar expansion,27393
7/31/2017,US domestic raw production and capacity utilization up y-o-y,27394
7/31/2017,New York area construction starts decline in June,27395
7/31/2017,Lynchburg Steel & Specialty closes operations in Virginia,27396
7/31/2017,Mountaineer Xpress pipeline to begin construction,27397
7/31/2017,Scrap continues to rise on Orbis Steel Index,27398
7/31/2017,Japanâ€™s industrial output up 1.6 percent in June from May,27399
7/31/2017,Tubacexâ€™s sales down 7.7 percent in H1,27400
7/31/2017,Turkey's steel import value up 12.4 percent in H1,27401
7/31/2017,Turkey's steel export value up 1.1 percent in June,27402
7/31/2017,ArcelorMittal to invest â‚¬96 million at Florange and Dunkerque sites in France,27403
7/31/2017,Japan's iron and steel product exports down 6.5 percent in June,27404
7/31/2017,Hebei Iron and Steel Group launches special finance fund,27405
7/31/2017,Kobe Steel returns to profit in Q1 FY 2017-18,27406
7/31/2017,Indian government to make strategic sale of part of its stake in Salem Steel,27407
7/31/2017,Canada initiates AD review on certain welded pipe imports from Taiwan,27408
7/31/2017,Gansu Province shuts down 15 low-grade construction steel producers,27409
7/31/2017,SGIS Songshan posts net profit of RMB 649.6 million for H1,27410
7/31/2017,China's steel sector PMI rises to 54.9 percent in July,27411
7/31/2017,NBS: Chinaâ€™s manufacturing PMI decreases to 51.4 percent in July,27412
7/28/2017,AK Steel reports $61.2 million in net income for Q2,27413
7/28/2017,US HDG imports fall 6.9 percent in June,27414
7/28/2017,US and Canadian rig counts see weekly gains,27415
7/28/2017,Colombia extends AD duties over Chinese pipe imports,27416
7/28/2017,Brazil creates new mining agency,27417
7/28/2017,Usiminas reverts loss to profit in Q2,27418
7/28/2017,Al Jazeera Steelâ€™s sales revenues up 30.5 percent in H1,27419
7/28/2017,NLMK Groupâ€™s sales revenues up 36 percent in H1 amid higher prices,27420
7/28/2017,Turkish consumer confidence up 1.9 percent in July from June,27421
7/28/2017,Danieli to supply wide plate mill complex for Indiaâ€™s MIDHANI,27422
7/28/2017,NSSMC posts net profit for Q1 FY 2017-18,27423
7/28/2017,Taiwanâ€™s basic metal export orders up 16.1 percent in H1,27424
7/28/2017,Producer prices in French industry down 0.4% in June from May,27425
7/28/2017,German iron ore import prices up 17.8 percent in June,27426
7/28/2017,Brazilâ€™s crude steel output up four percent in June,27427
7/28/2017,Chongqing Steel receives environmental protection subsidy of RMB 47.05 million,27428
7/28/2017,Turkey lowers import duty on rebar to 10 percent,27429
7/28/2017,CISA: Finished steel prices in China likely to fluctuate slightly,27430
7/28/2017,Chinaâ€™s steel bar exports decrease by 59.1 percent in H1,27431
7/28/2017,Chinaâ€™s coke exports decline by 13.7 percent in H1,27432
7/28/2017,Shandong Steelâ€™s operating revenue up 41.32 percent in H1,27433
7/27/2017,Arch Coal reports $37.2 million net income for Q2,27434
7/27/2017,SunCoke Energy reports $24.2 million net loss in Q2,27435
7/27/2017,US ITC makes affirmative ruling in case against finished carbon steel flanges ...,27436
7/27/2017,US-NAFTA freight value increases 9.4 percent in May,27437
7/27/2017,US Steel to invest $50 million in improvements at Gary Works mill,27438
7/27/2017,US steel import share reaches 30 percent in June,27439
7/27/2017,Peruâ€™s Shougang Hierro Peru sees profit increase in Q2,27440
7/27/2017,"Brazilâ€™s steel industry losing competitiveness, says IABr",27441
7/27/2017,ArcelorMittal sees Brazilian revenues increase in Q2,27442
7/27/2017,Republic Steel to produce pig iron in Ohio,27443
7/27/2017,Vallourec posts reduced net loss for H1,27444
7/27/2017,Outotecâ€™s order intake up 34 percent in H1,27445
7/27/2017,Vietnam excludes Hong Kong from AD measures on galvanized steel imports,27446
7/27/2017,ArcelorMittal's net profit increases in H1,27447
7/27/2017,Australia partially ends galvanized steel AD and CVD probe for Vietnam,27448
7/27/2017,Kobe Steel to establish regional headquarters in Thailand,27449
7/27/2017,Dillinger casts worldâ€™s first 600 mm-thick slab,27450
7/27/2017,Chinaâ€™s industrial enterprisesâ€™ gross profit up 22 percent in H1,27451
7/27/2017,Indian government to divest 25 percent of its equity in MSTC,27452
7/27/2017,Chinaâ€™s steel bar imports up nine percent in January-June,27453
7/27/2017,Finished steel inventories in China decrease during July,27454
7/27/2017,CISA: China composite steel price index rises slightly during June,27455
7/27/2017,Chinaâ€™s coking coal imports up 32.7 percent in H1,27456
7/26/2017,"Section 232 decision to take more time, Trump says",27457
7/26/2017,China becomes net exporter of scrap in June,27458
7/26/2017,Minera Autlan to build wind power plant in Mexico,27459
7/26/2017,Brazilian civil construction activity increases in May,27460
7/26/2017,IABr downgrades estimates for Brazilian steel industry in 2017,27461
7/26/2017,Canadian coking coal production rises 3.5 percent in May,27462
7/26/2017,Volume of Canadian rail freight increases 12.1 percent in May,27463
7/26/2017,US new house sales rise 0.8 percent in June,27464
7/26/2017,US tin plate exports rise 41.8 percent in May,27465
7/26/2017,Union Corrugating opening Tennessee facility,27466
7/26/2017,CSCâ€™s steel sales down 11.5 percent in June from May,27467
7/26/2017,Japan's domestic steel product orders up 2.2 percent in January-May,27468
7/26/2017,Germanyâ€™s industrial producer prices rise by 2.4 percent in June,27469
7/26/2017,Fitch upgrades MMKâ€™s credit rating with a stable outlook,27470
7/26/2017,SMS to supply two converter shops to Hoa Phat Group,27471
7/26/2017,Raspadskayaâ€™s coal output up six percent in Q2 from Q1,27472
7/26/2017,Atlas Ironâ€™s iron ore shipments down slightly in FY 2016-17,27473
7/26/2017,FAI in Chinaâ€™s railways up 1.9 percent in January-June,27474
7/26/2017,SAILâ€™s captive iron ore mine to take eight years to achieve full capacity,27475
7/26/2017,Iron ore inventory increases at Chinese ports,27476
7/26/2017,MOC: Average finished steel price in China up 1.2 percent,27477
7/26/2017,Anyang Steel Groupâ€™s crude steel output down 18.82 percent in H1,27478
7/26/2017,Xinyu Steel Plates expects net profit of RMB 500-600 million for H1,27479
7/25/2017,Nucor CEO says â€œsustainableâ€ US steel industry depends on strong steel import ...,27480
7/25/2017,US Steel reverts Q1 loss with $261 million in net earnings for Q2,27481
7/25/2017,US structural pipe and tube exports rise 15.3 percent in May,27482
7/25/2017,Peruâ€™s Aceros Arequipa sees profit decline in Q2,27483
7/25/2017,Brazil announces new mining rules,27484
7/25/2017,"NAFTA renegotiations positive for Mexico, according to Moodyâ€™s",27485
7/25/2017,Caterpillar increases revenue outlook for 2017,27486
7/25/2017,European commercial vehicle registrations up 4.2 percent in H1,27487
7/25/2017,Outokumpu registers net profit in Q2,27488
7/25/2017,Turkish construction sector confidence down 1.4% in July from June,27489
7/25/2017,Pakistan's iron and steel scrap imports down 5.6 percent in June,27490
7/25/2017,Danieli to supply two new galvanizing lines for JSW Limited,27491
7/25/2017,Evrazâ€™s crude steel output down 9.5 percent in Q2 from Q1 level,27492
7/25/2017,Average second-grade coke price in China up 3.8 percent in mid-July,27493
7/25/2017,Turkish basic metal manufacturing capacity use down in July from June,27494
7/25/2017,NSSMCâ€™s Indonesian JV with PT Krakatau Steel starts production,27495
